Chr	Start	End	Count	Distance	Surf_1mb
8	128800000	128900000	29	0	0
8	128900000	129000000	34	0	0
8	129000000	129100000	36	0	0.0277777777777778
8	129100000	129200000	29	0	0.0344827586206897
8	129200000	129300000	34	0	0.0294117647058824
8	129300000	129400000	36	0	0.0277777777777778
8	129400000	129500000	26	0	0.0384615384615385
8	129500000	129600000	24	0	0
8	129600000	129700000	21	0	0
8	129700000	129800000	21	0	0
8	129800000	129900000	32	0	0
8	129900000	130000000	19	0	0
8	130000000	130100000	16	0	0
8	130100000	130200000	19	0	0
8	130200000	130300000	28	0	0
8	130300000	130400000	23	0	0.0434782608695652
8	130400000	130500000	22	0	0
8	130500000	130600000	17	0	0
8	130600000	130700000	26	0	0.0384615384615385
8	130700000	130800000	27	0	0
8	130800000	130900000	24	0	0
8	130900000	131000000	29	0	0
8	131000000	131100000	15	0	0
8	131100000	131200000	18	0	0
8	131200000	131300000	23	0	0
8	131300000	131400000	17	0	0.0588235294117647
8	131400000	131500000	22	0	0.0454545454545455
8	131500000	131600000	20	0	0
8	131600000	131700000	25	0	0
8	131700000	131800000	36	0	0
8	131800000	131900000	29	0	0.0689655172413793
8	131900000	132000000	32	0	0.03125
8	132000000	132100000	28	0	0
8	132100000	132200000	27	0	0.037037037037037
8	132200000	132300000	28	0	0
8	132300000	132400000	21	0	0
8	132400000	132500000	25	0	0
8	132500000	132600000	23	0	0.0434782608695652
8	132600000	132700000	22	0	0
8	132700000	132800000	29	0	0.0344827586206897
8	132800000	132900000	27	0	0
8	132900000	133000000	21	0	0
8	133000000	133100000	19	0	0
8	133100000	133200000	38	0	0.0526315789473684
8	133200000	133300000	25	0	0
8	133300000	133400000	35	0	0.0857142857142857
8	133400000	133500000	42	0	0.0476190476190476
8	133500000	133600000	25	0	0.08
8	133600000	133700000	33	0	0.0303030303030303
8	133700000	133800000	18	0	0.0555555555555556
8	133800000	133900000	16	0	0.0625
8	133900000	134000000	45	0	0.0222222222222222
8	134000000	134100000	39	0	0.0256410256410256
8	134100000	134200000	51	0	0
8	134200000	134300000	44	0	0.0227272727272727
8	134300000	134400000	45	0	0.0222222222222222
8	134400000	134500000	38	0	0
8	134500000	134600000	42	0	0
8	134600000	134700000	30	0	0.0333333333333333
8	134700000	134800000	33	0	0.0303030303030303
8	134800000	134900000	30	0	0.0333333333333333
8	134900000	135000000	34	0	0.0294117647058824
8	135000000	135100000	20	0	0
8	135100000	135200000	27	0	0
8	135200000	135300000	25	0	0.04
8	135300000	135400000	37	0	0
8	135400000	135500000	29	0	0.0344827586206897
8	135500000	135600000	30	0	0.0666666666666667
8	135600000	135700000	36	0	0.0277777777777778
8	135700000	135800000	36	0	0.0277777777777778
8	135800000	135900000	26	0	0.0384615384615385
8	135900000	136000000	30	0	0
8	136000000	136100000	34	0	0.0294117647058824
8	136100000	136200000	26	0	0
8	136200000	136300000	24	0	0
8	136300000	136400000	32	0	0
8	136400000	136500000	27	0	0.0740740740740741
8	136500000	136600000	18	0	0
8	136600000	136700000	28	0	0
8	136700000	136800000	34	0	0
8	136800000	136900000	23	0	0
8	136900000	137000000	36	0	0.0277777777777778
8	137000000	137100000	21	0	0
8	137100000	137200000	27	0	0
8	137200000	137300000	32	0	0
8	137300000	137400000	15	0	0
8	137400000	137500000	17	0	0
8	137500000	137600000	19	0	0.0526315789473684
8	137600000	137700000	18	0	0
8	137700000	137800000	28	0	0
8	137800000	137900000	17	0	0.0588235294117647
8	137900000	138000000	24	0	0
8	138000000	138100000	28	0	0.0357142857142857
8	138100000	138200000	21	0	0
8	138200000	138300000	23	0	0.130434782608696
8	138300000	138400000	25	0	0.04
8	138400000	138500000	26	0	0
8	138500000	138600000	21	0	0.0476190476190476
8	138600000	138700000	22	0	0.0454545454545455
8	138700000	138800000	24	0	0.0833333333333333
8	138800000	138900000	26	0	0
8	138900000	139000000	31	0	0.032258064516129
8	139000000	139100000	25	0	0
8	139100000	139200000	34	0	0.0294117647058824
8	139200000	139300000	30	0	0
8	139300000	139400000	29	0	0
8	139400000	139500000	29	0	0
8	139500000	139600000	29	0	0.0344827586206897
8	139600000	139700000	42	0	0.0952380952380952
8	139700000	139800000	44	0	0.0227272727272727
8	139800000	139900000	42	0	0.0238095238095238
8	139900000	140000000	26	0	0
8	140000000	140100000	34	0	0.0294117647058824
8	140100000	140200000	37	0	0
8	140200000	140300000	34	0	0.0294117647058824
8	140300000	140400000	48	0	0.0416666666666667
8	140400000	140500000	21	0	0
8	140500000	140600000	54	0	0
8	140600000	140700000	51	0	0.0392156862745098
8	140700000	140800000	46	0	0.0217391304347826
8	140800000	140900000	57	0	0
8	140900000	141000000	33	0	0.0606060606060606
8	141000000	141100000	38	0	0.0526315789473684
8	141100000	141200000	30	0	0.1
8	141200000	141300000	34	0	0
8	141300000	141400000	32	0	0
8	141400000	141500000	27	0	0
8	141500000	141600000	39	0	0.0512820512820513
8	141600000	141700000	20	0	0.05
8	141700000	141800000	18	0	0.0555555555555556
8	141800000	141900000	16	0	0
8	141900000	142000000	16	0	0
8	142000000	142100000	32	0	0
8	142100000	142200000	38	0	0.105263157894737
8	142200000	142300000	39	0	0.0256410256410256
8	142300000	142400000	42	0	0
8	142400000	142500000	49	0	0.0408163265306122
8	142500000	142600000	62	0	0.0161290322580645
8	142600000	142700000	64	0	0.078125
8	142700000	142800000	45	0	0
8	142800000	142900000	46	0	0.0434782608695652
8	142900000	143000000	42	0	0.0476190476190476
8	143000000	143100000	66	0	0.0151515151515152
8	143100000	143200000	53	0	0.0188679245283019
8	143200000	143300000	75	0	0.0133333333333333
8	143300000	143400000	59	0	0.0508474576271186
8	143400000	143500000	52	0	0
8	143500000	143600000	53	0	0.0566037735849057
8	143600000	143700000	69	0	0
8	143700000	143800000	53	0	0.0754716981132075
8	143800000	143900000	41	0	0
8	143900000	144000000	35	0	0.0571428571428571
8	144000000	144100000	34	0	0.0294117647058824
8	144100000	144200000	52	0	0
8	144200000	144300000	28	0	0
8	144300000	144400000	32	0	0.09375
8	144400000	144500000	52	0	0.0384615384615385
8	144500000	144600000	49	0	0.0204081632653061
8	144600000	144700000	54	0	0.0555555555555556
8	144700000	144800000	38	0	0.0263157894736842
8	144800000	144900000	33	0	0.0606060606060606
8	144900000	145000000	38	0	0
8	145000000	145100000	40	0	0.075
8	145100000	145200000	56	0	0.0357142857142857
8	145200000	145300000	42	0	0
8	145300000	145400000	13	0	0
8	145400000	145500000	34	0	0
8	145500000	145600000	49	0	0
8	145600000	145700000	49	0	0
8	145700000	145800000	45	0	0.0444444444444444
8	145800000	145900000	40	0	0
8	145900000	146000000	36	0	0.0833333333333333
8	146000000	146100000	34	0	0.0588235294117647
8	146100000	146200000	26	0	0.115384615384615
8	146200000	146300000	36	0	0.0555555555555556
9	0	100000	29	0	0
9	100000	200000	13	0	0
9	200000	300000	20	0	0.1
9	300000	400000	26	0	0
9	400000	500000	31	0	0.0967741935483871
9	500000	600000	16	0	0.0625
9	600000	700000	30	0	0.0666666666666667
9	700000	800000	20	0	0
9	800000	900000	20	0	0
9	900000	1000000	16	0	0.0625
9	1000000	1100000	23	0	0
9	1100000	1200000	30	0	0
9	1200000	1300000	24	0	0.0416666666666667
9	1300000	1400000	30	0	0.0333333333333333
9	1400000	1500000	26	0	0
9	1500000	1600000	24	0	0
9	1600000	1700000	30	0	0.1
9	1700000	1800000	30	0	0
9	1800000	1900000	18	0	0
9	1900000	2000000	29	0	0.0344827586206897
9	2000000	2100000	22	0	0.181818181818182
9	2100000	2200000	24	0	0
9	2200000	2300000	24	0	0.0416666666666667
9	2300000	2400000	24	0	0
9	2400000	2500000	25	0	0
9	2500000	2600000	21	0	0.0952380952380952
9	2600000	2700000	26	0	0.0384615384615385
9	2700000	2800000	27	0	0
9	2800000	2900000	25	0	0.04
9	2900000	3000000	22	0	0.0454545454545455
9	3000000	3100000	21	0	0
9	3100000	3200000	29	0	0
9	3200000	3300000	14	0	0
9	3300000	3400000	20	0	0
9	3400000	3500000	20	0	0.05
9	3500000	3600000	17	0	0
9	3600000	3700000	28	0	0.0357142857142857
9	3700000	3800000	25	0	0.04
9	3800000	3900000	37	0	0.027027027027027
9	3900000	4000000	26	0	0
9	4000000	4100000	23	0	0.0869565217391304
9	4100000	4200000	19	0	0
9	4200000	4300000	24	0	0.0416666666666667
9	4300000	4400000	21	0	0.0476190476190476
9	4400000	4500000	16	0	0
9	4500000	4600000	26	0	0
9	4600000	4700000	17	0	0
9	4700000	4800000	28	0	0
9	4800000	4900000	19	0	0.0526315789473684
9	4900000	5000000	31	0	0
9	5000000	5100000	21	0	0
9	5100000	5200000	26	0	0.0384615384615385
9	5200000	5300000	37	0	0
9	5300000	5400000	16	0	0
9	5400000	5500000	34	0	0
9	5500000	5600000	29	0	0.103448275862069
9	5600000	5700000	13	0	0
9	5700000	5800000	26	0	0
9	5800000	5900000	25	0	0
9	5900000	6000000	20	0	0.05
9	6000000	6100000	26	0	0.0769230769230769
9	6100000	6200000	29	0	0
9	6200000	6300000	22	0	0.0909090909090909
9	6300000	6400000	25	0	0
9	6400000	6500000	16	0	0
9	6500000	6600000	32	0	0.03125
9	6600000	6700000	25	0	0
9	6700000	6800000	17	0	0.0588235294117647
9	6800000	6900000	22	0	0
9	6900000	7000000	17	0	0
9	7000000	7100000	22	0	0
9	7100000	7200000	24	0	0
9	7200000	7300000	30	0	0
9	7300000	7400000	19	0	0
9	7400000	7500000	25	0	0
9	7500000	7600000	28	0	0.0357142857142857
9	7600000	7700000	21	0	0
9	7700000	7800000	46	0	0
9	7800000	7900000	25	0	0
9	7900000	8000000	25	0	0
9	8000000	8100000	24	0	0.0416666666666667
9	8100000	8200000	36	0	0.0277777777777778
9	8200000	8300000	13	0	0
9	8300000	8400000	17	0	0
9	8400000	8500000	17	0	0
9	8500000	8600000	13	0	0
9	8600000	8700000	23	0	0.0434782608695652
9	8700000	8800000	20	0	0
9	8800000	8900000	23	0	0.0434782608695652
9	8900000	9000000	16	0	0
9	9000000	9100000	22	0	0.0454545454545455
9	9100000	9200000	23	0	0
9	9200000	9300000	13	0	0
9	9300000	9400000	16	0	0
9	9400000	9500000	20	0	0
9	9500000	9600000	18	0	0
9	9600000	9700000	14	0	0
9	9700000	9800000	21	0	0
9	9800000	9900000	13	0	0
9	9900000	10000000	19	0	0
9	10000000	10100000	18	0	0
9	10100000	10200000	21	0	0
9	10200000	10300000	10	0	0
9	10300000	10400000	16	0	0
9	10400000	10500000	28	0	0
9	10500000	10600000	24	0	0
9	10600000	10700000	12	0	0
9	10700000	10800000	24	0	0.0416666666666667
9	10800000	10900000	22	0	0.0909090909090909
9	10900000	11000000	24	0	0
9	11000000	11100000	17	0	0
9	11100000	11200000	15	0	0
9	11200000	11300000	25	0	0
9	11300000	11400000	26	0	0
9	11400000	11500000	30	0	0.0333333333333333
9	11500000	11600000	24	0	0
9	11600000	11700000	16	0	0
9	11700000	11800000	17	0	0
9	11800000	11900000	17	0	0.0588235294117647
9	11900000	12000000	19	0	0
9	12000000	12100000	18	0	0
9	12100000	12200000	25	0	0
9	12200000	12300000	26	0	0
9	12300000	12400000	18	0	0.0555555555555556
9	12400000	12500000	18	0	0.111111111111111
9	12500000	12600000	14	0	0
9	12600000	12700000	16	0	0
9	12700000	12800000	20	0	0
9	12800000	12900000	14	0	0
9	12900000	13000000	14	0	0
9	13000000	13100000	23	0	0
9	13100000	13200000	23	0	0.0434782608695652
9	13200000	13300000	9	0	0
9	13300000	13400000	30	0	0
9	13400000	13500000	24	0	0.0416666666666667
9	13500000	13600000	20	0	0
9	13600000	13700000	32	0	0
9	13700000	13800000	25	0	0.04
9	13800000	13900000	15	0	0
9	13900000	14000000	19	0	0
9	14000000	14100000	25	0	0
9	14100000	14200000	17	0	0.0588235294117647
9	14200000	14300000	25	0	0
9	14300000	14400000	23	0	0
9	14400000	14500000	21	0	0
9	14500000	14600000	24	0	0
9	14600000	14700000	20	0	0
9	14700000	14800000	19	0	0
9	14800000	14900000	31	0	0
9	14900000	15000000	20	0	0
9	15000000	15100000	22	0	0.0454545454545455
9	15100000	15200000	18	0	0
9	15200000	15300000	22	0	0
9	15300000	15400000	21	0	0
9	15400000	15500000	14	0	0
9	15500000	15600000	23	0	0
9	15600000	15700000	17	0	0.0588235294117647
9	15700000	15800000	20	0	0
9	15800000	15900000	22	0	0.0909090909090909
9	15900000	16000000	19	0	0
9	16000000	16100000	30	0	0
9	16100000	16200000	42	0	0.0238095238095238
9	16200000	16300000	49	0	0.0204081632653061
9	16300000	16400000	38	0	0.0263157894736842
9	16400000	16500000	20	0	0
9	16500000	16600000	12	0	0
9	16600000	16700000	16	0	0
9	16700000	16800000	18	0	0.0555555555555556
9	16800000	16900000	13	0	0
9	16900000	17000000	16	0	0
9	17000000	17100000	19	0	0
9	17100000	17200000	18	0	0.0555555555555556
9	17200000	17300000	23	0	0
9	17300000	17400000	16	0	0
9	17400000	17500000	13	0	0
9	17500000	17600000	29	0	0
9	17600000	17700000	22	0	0
9	17700000	17800000	22	0	0
9	17800000	17900000	36	0	0.0277777777777778
9	17900000	18000000	32	0	0.0625
9	18000000	18100000	28	0	0
9	18100000	18200000	34	0	0
9	18200000	18300000	22	0	0
9	18300000	18400000	24	0	0
9	18400000	18500000	16	0	0
9	18500000	18600000	23	0	0
9	18600000	18700000	33	0	0.0303030303030303
9	18700000	18800000	22	0	0
9	18800000	18900000	28	0	0.0357142857142857
9	18900000	19000000	26	0	0.0384615384615385
9	19000000	19100000	16	0	0
9	19100000	19200000	18	0	0
9	19200000	19300000	17	0	0
9	19300000	19400000	17	0	0
9	19400000	19500000	31	0	0
9	19500000	19600000	30	0	0.0333333333333333
9	19600000	19700000	30	0	0
9	19700000	19800000	19	0	0
9	19800000	19900000	20	0	0
9	19900000	20000000	38	0	0.0526315789473684
9	20000000	20100000	19	0	0
9	20100000	20200000	20	0	0
9	20200000	20300000	35	0	0
9	20300000	20400000	20	0	0.05
9	20400000	20500000	14	0	0.0714285714285714
9	20500000	20600000	23	0	0.0869565217391304
9	20600000	20700000	24	0	0
9	20700000	20800000	14	0	0
9	20800000	20900000	16	0	0.125
9	20900000	21000000	23	0	0
9	21000000	21100000	21	0	0.0476190476190476
9	21100000	21200000	24	0	0
9	21200000	21300000	28	0	0
9	21300000	21400000	24	0	0.125
9	21400000	21500000	19	0	0
9	21500000	21600000	19	0	0
9	21600000	21700000	14	0	0
9	21700000	21800000	27	0	0
9	21800000	21900000	28	0	0.0357142857142857
9	21900000	22000000	27	0	0.037037037037037
9	22000000	22100000	26	0	0
9	22100000	22200000	19	0	0
9	22200000	22300000	20	0	0
9	22300000	22400000	20	0	0
9	22400000	22500000	13	0	0
9	22500000	22600000	17	0	0
9	22600000	22700000	18	0	0
9	22700000	22800000	26	0	0
9	22800000	22900000	32	0	0
9	22900000	23000000	17	0	0
9	23000000	23100000	10	0	0
9	23100000	23200000	15	0	0
9	23200000	23300000	11	0	0
9	23300000	23400000	21	0	0
9	23400000	23500000	16	0	0
9	23500000	23600000	20	0	0
9	23600000	23700000	22	0	0
9	23700000	23800000	20	0	0
9	23800000	23900000	18	0	0
9	23900000	24000000	17	0	0
9	24000000	24100000	27	0	0
9	24100000	24200000	30	0	0
9	24200000	24300000	29	0	0
9	24300000	24400000	23	0	0
9	24400000	24500000	16	0	0
9	24500000	24600000	16	0	0
9	24600000	24700000	27	0	0
9	24700000	24800000	20	0	0
9	24800000	24900000	23	0	0
9	24900000	25000000	12	0	0
9	25000000	25100000	15	0	0
9	25100000	25200000	20	0	0.05
9	25200000	25300000	18	0	0
9	25300000	25400000	26	0	0
9	25400000	25500000	20	0	0
9	25500000	25600000	12	0	0.166666666666667
9	25600000	25700000	9	0	0.111111111111111
9	25700000	25800000	30	0	0
9	25800000	25900000	23	0	0.0434782608695652
9	25900000	26000000	33	0	0
9	26000000	26100000	15	0	0
9	26100000	26200000	13	0	0
9	26200000	26300000	23	0	0
9	26300000	26400000	27	0	0
9	26400000	26500000	20	0	0
9	26500000	26600000	21	0	0
9	26600000	26700000	23	0	0
9	26700000	26800000	25	0	0
9	26800000	26900000	16	0	0.0625
9	26900000	27000000	9	0	0.111111111111111
9	27000000	27100000	15	0	0.0666666666666667
9	27100000	27200000	22	0	0
9	27200000	27300000	36	0	0
9	27300000	27400000	20	0	0.05
9	27400000	27500000	20	0	0.05
9	27500000	27600000	17	0	0.0588235294117647
9	27600000	27700000	15	0	0
9	27700000	27800000	24	0	0
9	27800000	27900000	23	0	0
9	27900000	28000000	11	0	0
9	28000000	28100000	27	0	0.037037037037037
9	28100000	28200000	28	0	0
9	28200000	28300000	16	0	0.1875
9	28300000	28400000	21	0	0
9	28400000	28500000	19	0	0
9	28500000	28600000	21	0	0.0952380952380952
9	28600000	28700000	18	0	0.0555555555555556
9	28700000	28800000	28	0	0
9	28800000	28900000	20	0	0
9	28900000	29000000	12	0	0.0833333333333333
9	29000000	29100000	13	0	0.0769230769230769
9	29100000	29200000	19	0	0
9	29200000	29300000	16	0	0
9	29300000	29400000	31	0	0
9	29400000	29500000	16	0	0
9	29500000	29600000	13	0	0
9	29600000	29700000	26	0	0
9	29700000	29800000	23	0	0.0434782608695652
9	29800000	29900000	17	0	0
9	29900000	30000000	21	0	0.0952380952380952
9	30000000	30100000	25	0	0.04
9	30100000	30200000	16	0	0
9	30200000	30300000	27	0	0.037037037037037
9	30300000	30400000	23	0	0
9	30400000	30500000	18	0	0.0555555555555556
9	30500000	30600000	23	0	0
9	30600000	30700000	11	0	0
9	30700000	30800000	24	0	0.0833333333333333
9	30800000	30900000	13	0	0
9	30900000	31000000	19	0	0
9	31000000	31100000	27	0	0.037037037037037
9	31100000	31200000	26	0	0.0384615384615385
9	31200000	31300000	15	0	0.0666666666666667
9	31300000	31400000	18	0	0
9	31400000	31500000	25	0	0.08
9	31500000	31600000	23	0	0.0434782608695652
9	31600000	31700000	22	0	0
9	31700000	31800000	19	0	0
9	31800000	31900000	26	0	0
9	31900000	32000000	24	0	0
9	32000000	32100000	20	0	0.1
9	32100000	32200000	21	0	0
9	32200000	32300000	24	0	0.0416666666666667
9	32300000	32400000	25	0	0
9	32400000	32500000	24	0	0
9	32500000	32600000	18	0	0
9	32600000	32700000	36	0	0.0833333333333333
9	32700000	32800000	29	0	0
9	32800000	32900000	34	0	0.0294117647058824
9	32900000	33000000	20	0	0.05
9	33000000	33100000	20	0	0
9	33100000	33200000	28	0	0
9	33200000	33300000	31	0	0.032258064516129
9	33300000	33400000	38	0	0.0526315789473684
9	33400000	33500000	26	0	0.0384615384615385
9	33500000	33600000	29	0	0
9	33600000	33700000	41	0	0
9	33700000	33800000	25	0	0
9	33800000	33900000	16	0	0
9	33900000	34000000	16	0	0.0625
9	34000000	34100000	17	0	0
9	34100000	34200000	26	0	0
9	34200000	34300000	10	0	0
9	34300000	34400000	22	0	0.0909090909090909
9	34400000	34500000	35	0	0.0285714285714286
9	34500000	34600000	42	0	0.0476190476190476
9	34600000	34700000	33	0	0
9	34700000	34800000	28	0	0
9	34800000	34900000	42	0	0.0952380952380952
9	34900000	35000000	25	0	0.04
9	35000000	35100000	36	0	0.0555555555555556
9	35100000	35200000	29	0	0.0689655172413793
9	35200000	35300000	22	0	0.0909090909090909
9	35300000	35400000	27	0	0.185185185185185
9	35400000	35500000	23	0	0.0869565217391304
9	35500000	35600000	33	0	0.0909090909090909
9	35600000	35700000	41	0	0.024390243902439
9	35700000	35800000	33	0	0.181818181818182
9	35800000	35900000	37	0	0.135135135135135
9	35900000	36000000	38	0	0.0526315789473684
9	36000000	36100000	30	0	0
9	36100000	36200000	25	0	0
9	36200000	36300000	20	0	0.05
9	36300000	36400000	26	0	0.0384615384615385
9	36400000	36500000	16	0	0.0625
9	36500000	36600000	21	0	0.0476190476190476
9	36600000	36700000	18	0	0
9	36700000	36800000	45	0	0
9	36800000	36900000	40	0	0.075
9	36900000	37000000	41	0	0.024390243902439
9	37000000	37100000	28	0	0
9	37100000	37200000	17	0	0
9	37200000	37300000	12	0	0
9	37300000	37400000	24	0	0
9	37400000	37500000	22	0	0
9	37500000	37600000	26	0	0.0769230769230769
9	37600000	37700000	33	0	0.0303030303030303
9	37700000	37800000	31	0	0.032258064516129
9	37800000	37900000	12	0	0
9	37900000	38000000	35	0	0.0571428571428571
9	38000000	38100000	42	0	0.0238095238095238
9	38100000	38200000	28	0	0.0357142857142857
9	38200000	38300000	40	0	0
9	38300000	38400000	36	0	0
9	38400000	38500000	24	0	0
9	38500000	38600000	35	0	0
9	38600000	38700000	23	0	0.0434782608695652
9	38700000	38800000	26	0	0
9	38800000	38900000	20	0	0
9	38900000	39000000	27	0	0
9	39000000	39100000	21	0	0
9	39100000	39200000	21	0	0.0476190476190476
9	39200000	39300000	21	0	0
9	39300000	39400000	30	0	0
9	39400000	39500000	28	0	0
9	39500000	39600000	20	0	0
9	39600000	39700000	16	0	0
9	39700000	39800000	16	0	0
9	39800000	39900000	29	0	0
9	39900000	40000000	20	0	0
9	40000000	40100000	21	0	0
9	40100000	40200000	26	0	0
9	40200000	40300000	15	0	0
9	40300000	40400000	14	0	0
9	40400000	40500000	18	0	0
9	40500000	40600000	13	0	0
9	40600000	40700000	26	0	0
9	40700000	40800000	35	0	0
9	40800000	40900000	23	0	0
9	40900000	41000000	11	0	0
9	41000000	41100000	29	0	0
9	41100000	41200000	10	0	0
9	41200000	41300000	25	0	0
9	41300000	41400000	26	0	0
9	41400000	41500000	20	0	0
9	41500000	41600000	33	0	0
9	41600000	41700000	25	0	0
9	41700000	41800000	21	0	0
9	41800000	41900000	22	0	0
9	41900000	42000000	17	0	0
9	42000000	42100000	21	0	0
9	42100000	42200000	17	0	0
9	42200000	42300000	26	0	0
9	42300000	42400000	19	0	0
9	42400000	42500000	49	0	0
9	42500000	42600000	14	0	0
9	42600000	42700000	8	0	0
9	42700000	42800000	30	0	0
9	42800000	42900000	33	0	0
9	42900000	43000000	13	0	0
9	43000000	43100000	49	0	0
9	43100000	43200000	18	0	0
9	43300000	43400000	17	0	0
9	43400000	43500000	24	0	0
9	43500000	43600000	27	0	0
9	43600000	43700000	32	0	0
9	43700000	43800000	17	0	0
9	43800000	43900000	21	0	0
9	43900000	44000000	9	0	0
9	44000000	44100000	45	0	0
9	44100000	44200000	20	0	0
9	44200000	44300000	19	0	0
9	44300000	44400000	17	0	0
9	44400000	44500000	17	0	0
9	44500000	44600000	27	0	0
9	44600000	44700000	17	0	0
9	44700000	44800000	18	0	0
9	44800000	44900000	40	0	0
9	44900000	45000000	17	0	0.0588235294117647
9	45000000	45100000	36	0	0
9	45100000	45200000	24	0	0
9	45200000	45300000	7	0	0
9	45300000	45400000	9	0	0
9	45400000	45500000	28	0	0
9	45500000	45600000	17	0	0
9	45600000	45700000	25	0	0
9	45700000	45800000	45	0	0
9	45800000	45900000	10	0	0
9	45900000	46000000	19	0	0
9	46000000	46100000	23	0	0
9	46100000	46200000	43	0	0
9	46200000	46300000	7	0	0
9	46300000	46400000	41	0	0
9	46400000	46500000	16	0	0
9	46500000	46600000	8	0	0
9	46600000	46700000	20	0	0
9	46700000	46800000	18	0	0
9	46800000	46900000	20	0	0
9	46900000	47000000	23	0	0
9	47000000	47100000	13	0	0
9	47100000	47200000	12	0	0
9	47200000	47300000	30	0	0
9	65400000	65500000	7	0	0
9	65500000	65600000	31	0	0
9	65600000	65700000	18	0	0
9	65700000	65800000	30	0	0
9	65800000	65900000	24	0	0
9	65900000	66000000	6	0	0
9	66000000	66100000	27	0	0
9	66100000	66200000	22	0	0
9	66200000	66300000	10	0	0
9	66300000	66400000	47	0	0
9	66400000	66500000	12	0	0
9	66500000	66600000	20	0	0
9	66700000	66800000	15	0	0
9	66800000	66900000	6	0	0
9	66900000	67000000	32	0	0
9	67000000	67100000	26	0	0
9	67200000	67300000	28	0	0
9	67300000	67400000	29	0	0
9	67500000	67600000	19	0	0
9	67600000	67700000	26	0	0
9	67700000	67800000	36	0	0
9	67800000	67900000	26	0	0
9	67900000	68000000	18	0	0
9	68100000	68200000	13	0	0
9	68200000	68300000	13	0	0
9	68300000	68400000	35	0	0
9	68400000	68500000	30	0	0.0333333333333333
9	68600000	68700000	9	0	0
9	68700000	68800000	33	0	0
9	68800000	68900000	8	0	0
9	69000000	69100000	31	0	0
9	69100000	69200000	26	0	0
9	69200000	69300000	7	0	0
9	69300000	69400000	14	0	0
9	69400000	69500000	37	0	0
9	69500000	69600000	16	0	0
9	69600000	69700000	25	0	0
9	69700000	69800000	38	0	0
9	69800000	69900000	16	0	0
9	69900000	70000000	12	0	0
9	70000000	70100000	25	0	0
9	70100000	70200000	23	0	0
9	70300000	70400000	35	0	0
9	70400000	70500000	13	0	0
9	70500000	70600000	9	0	0
9	70600000	70700000	26	0	0
9	70700000	70800000	5	0	0
9	70800000	70900000	6	0	0
9	70900000	71000000	24	0	0
9	71000000	71100000	20	0	0
9	71100000	71200000	29	0	0.0689655172413793
9	71200000	71300000	27	0	0.0740740740740741
9	71300000	71400000	26	0	0.0384615384615385
9	71400000	71500000	27	0	0.037037037037037
9	71500000	71600000	25	0	0
9	71600000	71700000	19	0	0
9	71700000	71800000	16	0	0
9	71800000	71900000	27	0	0.037037037037037
9	71900000	72000000	26	0	0.0384615384615385
9	72000000	72100000	29	0	0
9	72100000	72200000	24	0	0
9	72200000	72300000	31	0	0.032258064516129
9	72300000	72400000	14	0	0
9	72400000	72500000	19	0	0.0526315789473684
9	72500000	72600000	33	0	0
9	72600000	72700000	31	0	0.0645161290322581
9	72700000	72800000	30	0	0.0333333333333333
9	72800000	72900000	20	0	0.05
9	72900000	73000000	14	0	0
9	73000000	73100000	31	0	0
9	73100000	73200000	23	0	0
9	73200000	73300000	19	0	0
9	73300000	73400000	22	0	0.0454545454545455
9	73400000	73500000	28	0	0
9	73500000	73600000	20	0	0
9	73600000	73700000	25	0	0
9	73700000	73800000	28	0	0
9	73800000	73900000	25	0	0
9	73900000	74000000	10	0	0
9	74000000	74100000	20	0	0
9	74100000	74200000	37	0	0
9	74200000	74300000	29	0	0.0689655172413793
9	74300000	74400000	19	0	0.0526315789473684
9	74400000	74500000	26	0	0.0384615384615385
9	74500000	74600000	11	0	0
9	74600000	74700000	21	0	0
9	74700000	74800000	29	0	0
9	74800000	74900000	27	0	0.037037037037037
9	74900000	75000000	20	0	0
9	75000000	75100000	22	0	0
9	75100000	75200000	12	0	0
9	75200000	75300000	22	0	0.0454545454545455
9	75300000	75400000	30	0	0.0666666666666667
9	75400000	75500000	28	0	0.0357142857142857
9	75500000	75600000	23	0	0
9	75600000	75700000	16	0	0
9	75700000	75800000	21	0	0.0952380952380952
9	75800000	75900000	14	0	0.0714285714285714
9	75900000	76000000	20	0	0
9	76000000	76100000	19	0	0
9	76100000	76200000	16	0	0
9	76200000	76300000	27	0	0
9	76300000	76400000	24	0	0
9	76400000	76500000	20	0	0
9	76500000	76600000	16	0	0
9	76600000	76700000	23	0	0.0434782608695652
9	76700000	76800000	23	0	0.0434782608695652
9	76800000	76900000	23	0	0
9	76900000	77000000	20	0	0
9	77000000	77100000	18	0	0
9	77100000	77200000	15	0	0
9	77200000	77300000	20	0	0.05
9	77300000	77400000	20	0	0
9	77400000	77500000	24	0	0
9	77500000	77600000	21	0	0
9	77600000	77700000	19	0	0
9	77700000	77800000	13	0	0
9	77800000	77900000	31	0	0
9	77900000	78000000	31	0	0.032258064516129
9	78000000	78100000	27	0	0
9	78100000	78200000	18	0	0
9	78200000	78300000	24	0	0
9	78300000	78400000	27	0	0
9	78400000	78500000	25	0	0
9	78500000	78600000	28	0	0
9	78600000	78700000	23	0	0.0434782608695652
9	78700000	78800000	24	0	0
9	78800000	78900000	25	0	0.04
9	78900000	79000000	23	0	0.0434782608695652
